"A101"	"A90"	"A264"	"A263"	"A274"	"A199"	"A114"	"A110"	"A136"	"A246"	"A44"	"A273"	"A248"	"A47"	"A286"	"A281"	"A117"	"A60"	"A218"	"A220"	"A45"	"A164"	"A184"	"A159"	"A203"	"A32"	"A235"	"A231"	"A250"	"A290"	"A76"	"A126"	"A219"	"A106"	"A229"	"A67"	"A112"	"A118"	"A111"	"A242"	"A245"	"A20"	"A89"	"A156"	"A236"	"A256"	"A178"	"A77"	"A198"	"A200"	"A02"	"A233"	"A271"	"A169"	"A302"	"A303"	"A59"	"A70"	"A74"	"A68"	"A07"	"A27"	"A99"	"A94"	"A88"	"A86"	"A87"	"A121"	"A132"	"A138"	"A149"	"A147"	"A143"	"A146"	"A145"	"A185"	"A180"	"A154"	"A174"	"A155"	"A166"	"A176"	"A182"	"A160"	"A177"	"A186"	"A190"	"A211"	"A195"	"A208"	"A205"	"A217"	"A189"	"A215"	"A188"	"A06"	"A40"	"A39"	"A36"	"A79"	"A05"	"A26"	"A15"	"A35"	"A238"	"A230"	"A23"	"A234"	"A240"	"A257"	"A260"	"A268"	"A251"	"A259"	"A275"	"A261"	"A292"	"A288"	"A279"	"A50"	"A280"	"A284"	"A301"	"A308"	"A224"	"A297"	"A304"	"A183"	"A202"	"A46"
"A27"	0.972581820705931	0.926062766470375	0.990431059030856	0.981185319418366	0.884484880122301	0.741466016052049	0.818760614600358	0.942918050216515	0.926294051386579	0.906756775432923	0.904504100461302	0.903818020289716	0.966969428980778	0.950781103721131	0.886006007624025	0.940739150272417	0.689849970485559	0.967413148049172	0.92903664345815	0.936031212652272	0.938374103335876	0.979774797774852	0.981247651959831	0.980208029236541	0.846418303979903	0.938455939804557	0.982898386792707	0.914650942584144	0.995641130595306	0.921432623312659	0.867065030146425	0.867155601189444	0.947768843595923	0.954668390711707	0.470099088514423	0.906712081747145	0.9186413458064	0.934183678919762	0.947704847820407	0.892293407613742	0.932841822695741	0.944907840881731	0.877842006934617	0.921302875215027	0.729678337695451	0.982767343071203	0.978913389114619	0.982357675766059	0.926250997993224	0.930340520168862	0.912132469899332	0.93808977438449	0.863080684596577	0.942537237977149	0.930930632154391	0.836549965072491	0.897178413177282	0.939960038074385	0.849014995196078	0.982472732533684	0.95436669561793	0	0.936766701733816	0.91827252708251	0.919613253759439	0.705268006341317	0.971976988010108	0.939103189574796	0.937555886736215	0.939257815637164	0.806002458709712	0.903000426448382	0.959649843432431	0.907944062675473	0.981849974427155	0.919342532293077	0.94023699950291	0.916343000114943	0.934346396612121	0.82062489274069	0.970455936475185	0.932959937975377	0.973603469165819	0.915253784172508	0.928497840789593	0.930279788914476	0.932381503599367	0.917853529562531	0.969680574676316	0.903493776376943	0.903857109615091	0.91316841814085	0.980236993420464	0.979839441461253	0.893477800503419	0.863355735643801	0.820711386455885	0.940043458432814	0.916491169258802	0.880430018408868	0.960393545932448	0.925814428556069	0.880592847919636	0.791753101620739	0.798248318423219	0.977003220306876	0.462971470757726	0.98190084504293	0.988632010907269	0.926553085116873	0.940156884277189	0.92971975705994	0.972709140735215	0.926844996481389	0.869411463500496	0.975781923458517	0.942502710632056	0.870450760149765	0.938181095553443	0.963812155445956	0.928313316038963	0.904029319987584	0.925878050402287	0.91952817474614	0.952443193786559	0.851631920938588	0.982874859045481	0.917521443455506	0.925769667165832	0.927102729052623
"A99"	0.858619363522738	0.953420314595781	0.869706245145964	0.967495078941693	0.82142790535338	0.824757199977594	0.8428815277111	0.975184791264704	0.73344029276119	0.803739506486899	0.89118167810094	0.866031967346157	0.958498034343858	0.915148323488534	0.68432768647827	0.952021307157605	0.885149361406509	0.94984855654201	0.7872011876639	0.774587252612927	0.911912596791885	0.85616314987217	0.868244575936884	0.859567621648662	0.842837142168531	0.308325057617718	0.953547768315386	0.708049546434309	0.995422621145972	0.865776649418548	0.846343571530506	0.714864259188116	0.855739053267245	0.908226372791286	0.971148350395127	0.687919570701672	0.697476651529432	0.368955097875251	0.936762003309028	0.906958984829857	0.85612114754363	0.830538138552814	0.757138362935433	0.458880554939491	0.711894082680357	0.982996840357736	0.861841277321545	0.825286147272993	0.61387006861642	0.891783588492015	0.779092691530763	0.782858797879273	0.854868253436138	0.699589824670675	0.612803090215573	0.827897338138357	0.844930910345125	0.767490289167026	0.769168986935104	0.99239910590329	0.825685028534423	0.936766701733816	0	0.874820461233075	0.782254807293659	0.835672437856793	0.933521044945905	0.93598485978217	0.654534950895436	0.243031174597564	0.769205474178379	0.808501961289353	0.832810811531945	0.857458867962884	0.718266320216442	0.64995444564788	0.305238674491037	0.65950915323853	0.673902219112086	0.77336605909414	0.536789476498583	0.76596632362695	0.90828352850348	0.856190412515879	0.867902312430415	0.763936031331593	0.83938376814997	0.923847976638364	0.790844664746467	0.847368181976075	0.873256846859381	0.926344634893343	0.944882274135023	0.843965837157831	0.873612288021967	0.784351585168976	0.765645243584161	0.831133247637782	0.712387226585318	0.854531829632543	0.763740019137525	0.862825921534147	0.854619280615725	0.775339927489276	0.660721948079811	0.760063021627138	0.956517581051356	0.902572113559193	0.831836354087396	0.901179406244668	0.419460975661782	0.722825149803854	0.713821472311365	0.747474531175554	0.886012629691781	0.871489973289222	0.811980444647666	0.886964774126817	0.821230641110022	0.854012457980113	0.854187017615423	0.947794347974123	0.356048552317197	0.778435696322834	0.844138091262991	0.837677867272422	0.867030411639839	0.897056090749214	0.898296085602059	0.874352469675329
"A94"	0.975213661457244	0.95785462513099	0.995346363874395	0.909229279851248	0.914751273137927	0.873611844167535	0.87613919472796	0.905388720085034	0.831619852483447	0.838284231754268	0.945806029360879	0.862308944306213	0.886537235709115	0.754394193066364	0.879906445919461	0.428052868473357	0.949325031534312	0.964899561513035	0.851648261936769	0.867641000648898	0.810116018392761	0.932432687867749	0.587942066232967	0.911224586802113	0.952625379804854	0.869169984916638	0.899904472474271	0.891853465635567	0.95743626062323	0.880187369319625	0.97939616538242	0.885273137503953	0.8595057044554	0.818594239342567	0.960071695214479	0.694831723671425	0.752548262340582	0.874290559850585	0.729624095968126	0.802414397162349	0.945069676428934	0.95774500237886	0.820419027624546	0.886652585019955	0.581473741348894	0.897522928377397	0.788628337981652	0.939594135331794	0.821395757275159	0.971905842557109	0.713945153451681	0.86669037094502	0.535834062899859	0.879848038861842	0.872311566478611	0.847512962285665	0.82348387655564	0.716438615980708	0.876069594213031	0.377840113712231	0.933542030870973	0.91827252708251	0.874820461233075	0	0.931146210865401	0.929033664208201	0.81770246652458	0.512725747544046	0.878072715701768	0.87607158323986	0.913108859630985	0.861959122954531	0.673555147600734	0.888782317366412	0.932804175859657	0.744099472779153	0.884311013842828	0.79388476455484	0.867724624555617	0.506279217017608	0.557547600504874	0.761914995352735	0.497516242041671	0.317542139547378	0.882780758988552	0.85130726989591	0.919092897112107	0.344206120280206	0.895149027787122	0.908990142164322	0.825927578218641	0.58809941441563	0.643382513184849	0.969322274335025	0.969234995932835	0.684617125125255	0.880240517095657	0.448384983840404	0.942257645646233	0.9507454639599	0.940937812130659	0.845329055223804	0.96766327510493	0.94913020558777	0.874201977210894	0.849505230498141	0.981919963284931	0.641799746100241	0.969371221867548	0.89382895885437	0.885987605718295	0.820287846885808	0.9526818763222	0.918853375776999	0.822365018583476	0.935317271154815	0.938464085358853	0.814379658983806	0.867963680028063	0.918293201828556	0.869900641008362	0.859295437444422	0.691815966135032	0.843285102914204	0.875173332682064	0.983128871321491	0.68275396557543	0.55303671762354	0.92312380952381	0.929870296717003
"A88"	0.482418722773096	0.909816276375762	0.638596001460262	0.946403931214651	0.431923908068002	0.937466695086859	0.875485863017932	0.945636883423334	0.928489883424896	0.795589311606711	0.881642756920844	0.925766258066574	0.916445748021133	0.919226045058798	0.673246564464245	0.93897768719159	0.845245180592661	0.90375710966915	0.617746941558811	0.906600762573901	0.906188387992591	0.482282491944146	0.632926254582631	0.747773054089532	0.873479832078248	0.921851521098592	0.937443487621098	0.663541504271115	0.990416936399119	0.8065659998227	0.929657620827842	0.641299916057081	0.805410898005843	0.93142580280477	0.965632772965091	0.8957009196108	0.899854237152142	0.938563110112456	0.809672999954243	0.850598186101742	0.873582588175849	0.778529804865009	0.56847372499727	0.762271060315698	0.890862375615009	0.972611752874562	0.477785028831855	0.666494263300559	0.4815892883132	0.892150261480525	0.926349363705915	0.939921888812099	0.891743325707612	0.443134564868285	0.415863957203159	0.571529815121376	0.701395561656372	0.876220217005305	0.531174537295791	0.983830249747682	0.554664338001445	0.919613253759439	0.782254807293659	0.931146210865401	0	0.713695499767202	0.9766889623123	0.830214330980766	0.450429464166999	0.886040937737404	0.682511282612759	0.643927029482469	0.44984648514957	0.594143422036978	0.970684954232032	0.543320107595582	0.94479635109008	0.505322004652914	0.530792971438403	0.830029634154837	0.904578266919131	0.409822752347496	0.926701881257263	0.869153835468601	0.62458262659882	0.924847121593684	0.897382048254743	0.904643545539096	0.48714833212007	0.432828889422692	0.788038089536602	0.918442047750796	0.935762445112024	0.414185214223616	0.485481023948744	0.904226167037665	0.431016356698775	0.651525223824586	0.786699298470249	0.474989316210958	0.37942020604425	0.51231971638063	0.574862458657124	0.920884764031721	0.76017872880743	0.56462603428695	0.891782163242236	0.950442506643695	0.551634151368105	0.876403028277594	0.440505391894447	0.425930162147615	0.306602143104044	0.870369528657788	0.930633650807187	0.586053717888989	0.444615572538544	0.937924882504094	0.868966479547479	0.864752197580153	0.903632479205256	0.751885468020503	0.927120513467902	0.76537912827829	0.542791917621916	0.73673473735792	0.719720519643804	0.908891351834117	0.879260660275507	0.499402440809699
"A86"	0.634284553996757	0.941734887503388	0.612773141775637	0.823372608142285	0.625179909805218	0.759179403979165	0.695988473698955	0.930096962794838	0.95270839707769	0.90995471733604	0.736141314511346	0.906179793226078	0.946435824942635	0.845888132435728	0.645149723523052	0.926803326242506	0.768835785787793	0.915875503447243	0.713786271996271	0.868958230536546	0.756939031048073	0.749402956173756	0.762230191848761	0.756415181107474	0.779924579007824	0.891864245202684	0.96022984540417	0.603166911641981	0.993087826381824	0.622495513650073	0.840422150510987	0.547254108095557	0.818899321447614	0.756678941721347	0.662273166541394	0.930933813130435	0.91840933015828	0.936545523548875	0.952291480775607	0.838080041611018	0.772722011515447	0.779478063459088	0.621961855331906	0.757483413259769	0.913578678487924	0.959176566706401	0.73494337358434	0.681743106576517	0.706758514951439	0.71542498607324	0.905488824856196	0.954735932779963	0.807302873393609	0.756936530084037	0.63130602326639	0.49613904267543	0.789733318597072	0.869316602577076	0.609202544358889	0.918899425957653	0.678745343626842	0.705268006341317	0.835672437856793	0.929033664208201	0.713695499767202	0	0.962173999601832	0.899005625566218	0.750560612759067	0.938730349239688	0.47846761985761	0.657416478558334	0.736418962203716	0.569748897546774	0.869087401015637	0.666035737138986	0.907119550682001	0.716115467028337	0.658519116855143	0.807545954649135	0.929211634904714	0.681635885458053	0.929975884483164	0.918454705976778	0.682314981997671	0.87834083828751	0.913465670534287	0.909978211390016	0.715755333976627	0.56757782636821	0.665650436425832	0.792627830410536	0.932570613115279	0.769549215574204	0.757271890785496	0.755299142318289	0.634422050122661	0.717132180019974	0.790997854570738	0.567351018552733	0.710991462525205	0.659115240395737	0.562629456597954	0.667237227342982	0.678205695735576	0.750609339962952	0.732626772934201	0.916848219784632	0.755004007494954	0.944036547995914	0.740647580840911	0.68818917163288	0.714082480472553	0.855937490795262	0.775828293557806	0.692067712006945	0.736188161205049	0.783144032834014	0.893351249664069	0.723208731626885	0.852965101763034	0.832388686031936	0.930715443562232	0.67669327550429	0.717223039003719	0.562695372928914	0.708790080113541	0.843034346003384	0.84996951260823	0.694050281637952
"A87"	0.990655684503295	0.97741770443264	0.994688603167406	0.901813575216483	0.953213964638897	0.978516399327097	0.960535796073936	0.939364011840576	0.833571340040632	0.897267978103832	0.966009601201491	0.968650462814511	0.869391326421764	0.800226284436811	0.979511358069467	0.784651142724635	0.95059985885674	0.987800621781689	0.945692838038956	0.985268938782103	0.825766851090866	0.931169476332927	0.827956240915868	0.957498927289219	0.947416803559578	0.984994381629811	0.950317651005985	0.902167979201237	0.946489605943663	0.878359654169334	0.975283803590068	0.982001002028169	0.849600156513658	0.849173743836232	0.981238344705667	0.71957821058875	0.907718287741037	0.982656943393594	0.808160382336943	0.824531057496961	0.946732530393966	0.987126701210466	0.968695866365727	0.942959881926741	0.818328353834757	0.946228665316736	0.821964074432613	0.933646811534618	0.962099820606901	0.941353854222132	0.850287107258938	0.930665603740352	0.820785055186568	0.99562153839574	0.923180203422798	0.860810036863856	0.921054981692615	0.774546163828018	0.965127940397547	0.8267249848597	0.958890671407202	0.971976988010108	0.933521044945905	0.81770246652458	0.9766889623123	0.962173999601832	0	0.785681997658143	0.987904972222074	0.980324024269547	0.98216711682928	0.894197372852812	0.820035584518591	0.885512587705631	0.953551184894047	0.893256031136807	0.886204007990206	0.937192683758664	0.973845538388349	0.816554689309979	0.819359827726478	0.806350937223862	0.762645144324223	0.812180396201281	0.927567086381089	0.950170859157969	0.893945686686942	0.819528207018619	0.892776803108418	0.909616860499439	0.81738987905707	0.820986371890101	0.820116628398824	0.944842748746548	0.968771460195461	0.793910666433256	0.971869148348258	0.82289083892111	0.935265183511281	0.969668585396836	0.943240915208614	0.837285792211019	0.96139541782974	0.959109696052147	0.97586798494981	0.835615321037063	0.979239086647868	0.823890394541517	0.973977885238976	0.974351766327992	0.987088274750374	0.909211690564261	0.898037426824368	0.979871238289808	0.918878368457998	0.923066867115498	0.986598108784913	0.94250574915737	0.980596563929897	0.920630288882404	0.97951158773067	0.90422831130176	0.843122166021381	0.911660540546337	0.937320252216663	0.984968405269358	0.833968489471048	0.80899599697068	0.952399737730608	0.95714014284835
"A121"	0.960488779646259	0.882297737824756	0.969996952347781	0.886071679394801	0.930426525965969	0.928718807389003	0.922008624903125	0.897902805548866	0.870435467659124	0.829260436651869	0.93743814926374	0.927872544476891	0.858948073482924	0.730360368037782	0.935013439943238	0.459868421052632	0.935916546505682	0.96645283529571	0.843467000995855	0.947577843401225	0.717167217946709	0.923671602787456	0.621273575613324	0.926237274026692	0.943930718265982	0.93479616007979	0.918414447839371	0.877235050164308	0.878545556400744	0.882263875537498	0.95646317855877	0.958521399727186	0.850308637747232	0.786503670150353	0.921292874842412	0.790938239870121	0.817169348388933	0.914895343615933	0.723964430037464	0.765919580103164	0.925215718648935	0.937311006340432	0.903565480512539	0.860652233903826	0.686699518171844	0.91386036877479	0.789313871146151	0.883738870937189	0.819729285179538	0.955501004842125	0.800946003517473	0.949939447259378	0.570605390785808	0.954057928833985	0.93379038342635	0.833404268585262	0.869160561535628	0.620205242786866	0.913657519727408	0.60215686966244	0.912587297944195	0.939103189574796	0.93598485978217	0.512725747544046	0.830214330980766	0.899005625566218	0.785681997658143	0	0.94616856688499	0.951197952255447	0.925171209701432	0.835249947704002	0.67212725032958	0.864424222727765	0.917242800921092	0.825137563747394	0.960950442305402	0.86622408616241	0.838900274713295	0.599623008436137	0.593847369945561	0.739276188413057	0.469238359998797	0.552953090645207	0.900801245661271	0.915011995163374	0.894045281041232	0.487189297768546	0.87427836617762	0.912328544760977	0.817799101132118	0.597935816628265	0.624558869167118	0.958479977942488	0.973516083399629	0.742617649215129	0.931009114759419	0.561795554589425	0.919107437744933	0.954188738737527	0.930936407651056	0.832796972419614	0.969572299099677	0.942691374425572	0.938614522773127	0.821656889083831	0.974067469762863	0.629586907145427	0.964989866487239	0.9471182524623	0.953659385958519	0.858321851937741	0.858130010074905	0.927784116625155	0.861512530590415	0.903506266682777	0.948571643887971	0.879990823335717	0.925310368089482	0.888440058186058	0.86956911614055	0.852494289781191	0.776275843491144	0.861300393280445	0.865198170398092	0.984548605487351	0.650199394661029	0.605009108461597	0.874134851988709	0.932265853691438
"A132"	0.385668048228088	0.96130763180295	0.642862486107549	0.988199981545509	0.278191585170744	0.824163060081466	0.862090361174234	0.990940416634564	0.695650782304397	0.856872332297172	0.890088941988584	0.866882532829646	0.988825829976181	0.967715037441813	0.721352541037848	0.953727231961735	0.888893906511073	0.956301261368529	0.701975929052917	0.692271612834453	0.916789696281042	0.559176626542088	0.646946903710142	0.774584280898695	0.941523270088084	0.743409602580274	0.99013841571854	0.691580034349736	0.995778531975059	0.835826522182028	0.92817028840028	0.574901265970511	0.898509678616672	0.964659047680281	0.971263631901317	0.69775468073744	0.771673015442032	0.849628413733021	0.989949021824445	0.960185102929181	0.922752429534797	0.799381697830089	0.507104859294365	0.751539462848338	0.799769535121719	0.986945329574525	0.517302880264069	0.692553974187254	0.4687367557041	0.918408107800261	0.695763847927503	0.695794519598381	0.947609220777143	0.160112627155423	0.381497279011619	0.576223951193674	0.864399696761076	0.949585826108643	0.582466310541879	0.993685136089314	0.57647614244788	0.937555886736215	0.654534950895436	0.878072715701768	0.450429464166999	0.750560612759067	0.987904972222074	0.94616856688499	0	0.696946784379293	0.68856415354111	0.742702818047239	0.442447264547345	0.695118708250011	0.991840234779668	0.379529435654093	0.82965479114173	0.270543948404523	0.515444056767344	0.86826708197106	0.965891481110334	0.407502731964382	0.98096270633351	0.865126716225845	0.636505526475054	0.688750942896307	0.926336591641577	0.931180291537993	0.431047158352334	0.450655884900037	0.816704305751731	0.982484488970677	0.989733884382186	0.487628400796284	0.322241387124207	0.703843128890785	0.390186382250928	0.66624158280598	0.898929720748792	0.306723521625756	0.431821573225325	0.60223791626793	0.60382844099155	0.931729548279929	0.649191753028093	0.633217434362789	0.985103758659761	0.990946712858741	0.573490824136158	0.899261850806398	0.357007096297042	0.34159740506719	0.523135307144854	0.859813457163005	0.895443767207219	0.604632355319768	0.268690168466568	0.885087447291771	0.851632855815146	0.881145251019653	0.85906797681014	0.950335214288035	0.829649792478434	0.741881716577356	0.566834608112754	0.78249483115093	0.719040561643146	0.992273092369478	0.991592633186209	0.514924641620503
"A138"	0.978291352063096	0.945629257876224	0.992614689994356	0.957598427346694	0.925368362153953	0.822964516077402	0.884401080772544	0.956171178273732	0.60934682750923	0.792776574887523	0.954037539125511	0.879935497261827	0.977373387510992	0.912574892564631	0.800942758038912	0.948903698373403	0.969463201126559	0.940611264984868	0.896663551022067	0.581171285647649	0.980037633080183	0.967958403458492	0.986730888667944	0.971378504672897	0.872882870683819	0.269841524788521	0.94167380656008	0.832561869597511	0.998253545113587	0.973233280886486	0.893290679764328	0.831514184558002	0.938244246925606	0.908447060345385	0.973985755765587	0.538529381108537	0.650297631001824	0.399166399487015	0.930155787249753	0.931391585760518	0.893806357518238	0.951356067377842	0.875700882251782	0.587062017658251	0.694252817656866	0.980601815031719	0.965638941105274	0.968908180445339	0.691592820058933	0.964018022963024	0.688833388174752	0.609352371348574	0.841127310568268	0.819032661644528	0.786367023465893	0.964463484838343	0.82035576371167	0.742711702549522	0.881401992519351	0.984341621749118	0.94227458430253	0.939257815637164	0.243031174597564	0.87607158323986	0.886040937737404	0.938730349239688	0.980324024269547	0.951197952255447	0.696946784379293	0	0.897108206959981	0.92071716247508	0.945928349192287	0.958147199024166	0.705165194608974	0.627151534698705	0.374325574431451	0.608138138700283	0.785756967285921	0.762911377463973	0.546306521175304	0.895503745764117	0.948210559279526	0.844659830650812	0.984919282918311	0.597494403751323	0.888214402928722	0.914801389477435	0.902594305496755	0.950361280944033	0.987943006221152	0.906920259969855	0.930591378164707	0.971377918277549	0.981265403212181	0.679336821581727	0.885997157542664	0.942927533587036	0.772481034226291	0.964176851549192	0.832812424611195	0.960493056974756	0.961675945546004	0.795034798186585	0.787881144782048	0.890631175989647	0.941934883968066	0.863428631872439	0.96059200424468	0.898331293773878	0.531689887340844	0.833847530104088	0.845729982858286	0.811821581439673	0.89115493799492	0.988072961582895	0.926149837826341	0.881540606613187	0.823078700345493	0.971970509565383	0.845214100723286	0.921743820518548	0.377753652689193	0.900875429505098	0.950564384094581	0.937431675047861	0.995791607216674	0.851106694031017	0.849786116973291	0.987443004511671
"A149"	0.691388012702408	0.93921916592724	0.677144482244234	0.895719199550824	0.624018470836082	0.839635906558582	0.748721212298729	0.944090049277381	0.897497709850055	0.785658485685814	0.80726797664436	0.896060908743146	0.893974985033437	0.861233892058158	0.662429070715387	0.939603503918857	0.803521744813549	0.928263735794469	0.695076797416556	0.841636782101376	0.805739346808447	0.732235069299065	0.71755576903119	0.757765383639377	0.776016264558618	0.887507549559854	0.97351716569658	0.627555598540656	0.991380173858428	0.664745099197453	0.866477776762241	0.530815596508658	0.783717205221774	0.901306975017353	0.845851327168101	0.785748780025774	0.90326745668742	0.904548776519415	0.847744386186265	0.829078453265709	0.827312851067945	0.781104390202197	0.597489466245405	0.75468053888222	0.900493915745689	0.979431712161595	0.736452095808383	0.634970512372895	0.636826481189154	0.724450899495389	0.881976305869682	0.918340464040353	0.787269134586035	0.696782388707003	0.568697380258617	0.574460919143886	0.882095000847405	0.920960006032354	0.566221457190129	0.974596294066493	0.704711003836042	0.806002458709712	0.769205474178379	0.913108859630985	0.682511282612759	0.47846761985761	0.98216711682928	0.925171209701432	0.68856415354111	0.897108206959981	0	0.708548851536865	0.730322113181813	0.602513432389416	0.914265312726485	0.647421208820104	0.873078237102836	0.673583802529253	0.592950268167113	0.784063459076715	0.929274406015519	0.646195293746979	0.940359567398001	0.89718478330521	0.687566639655393	0.902061141868794	0.899734952917516	0.917468939706251	0.738093709541082	0.640178414226187	0.705817143437182	0.848730389908564	0.952586848752806	0.761126955780046	0.746717104787606	0.785154147869506	0.606206561801588	0.713434499314129	0.837047996781675	0.653890541139266	0.69997859245384	0.659366795698463	0.656554553132163	0.834823684147212	0.66042555242295	0.649094073641651	0.831736239487162	0.969821435823846	0.697897578161993	0.920503573187123	0.682020129958287	0.665862390824262	0.704484847176187	0.853411899894443	0.792846831201624	0.743675820843801	0.693800527637257	0.808805721083855	0.796795545733474	0.754685013649092	0.840809776041625	0.833521874388148	0.92231168299894	0.659668490616829	0.695969490684302	0.653785136286201	0.716697861282911	0.866094859109486	0.868320347467689	0.685343577655813
"A147"	0.753014337166924	0.950451098628106	0.756903102121484	0.895727388862598	0.732010005045234	0.909368610944077	0.838847944246402	0.922620513864048	0.925909597989274	0.827584296123902	0.86315510639835	0.885272954606651	0.887429815391579	0.883654008301103	0.692790408813523	0.856553727789958	0.80378435393454	0.95452999236631	0.703327307372844	0.917486510513608	0.826482477951218	0.754836971892634	0.752805388054201	0.786471160385052	0.895026739854186	0.878844931489214	0.96720789299645	0.725713083968519	0.960407338173282	0.783075455530226	0.916010413715889	0.715367138007538	0.819299187282792	0.840109081581683	0.911997268398652	0.858901652073794	0.850285714285714	0.908790864631767	0.814938010281222	0.761919491203508	0.87084146617636	0.744853936802027	0.727009007276341	0.713025109968221	0.849173475410014	0.959129468956747	0.75148290931919	0.696797992090052	0.705381884835721	0.855953016550988	0.811315248319899	0.927274974541136	0.877856687975107	0.749393953132376	0.717646995407404	0.73481661909565	0.68881449283188	0.810447624041211	0.553103825664301	0.894557348170745	0.705755603799039	0.903000426448382	0.808501961289353	0.861959122954531	0.643927029482469	0.657416478558334	0.894197372852812	0.835249947704002	0.742702818047239	0.92071716247508	0.708548851536865	0	0.724078564306013	0.657164297104265	0.94209690059798	0.632088453014721	0.931426673416853	0.672535928239972	0.722444400697907	0.833457412927033	0.907650188321395	0.676465071411345	0.896068418604148	0.862150089897455	0.753827387050952	0.867701480823418	0.910664257148356	0.8673769605192	0.698697728608897	0.748589786493541	0.715757078595058	0.909636121863375	0.909243076387983	0.756139707947581	0.784988473752935	0.78677063293316	0.700014720642355	0.701222053426186	0.772592034597313	0.768271058643109	0.741244524890766	0.678995649069871	0.785003175013184	0.870740999087836	0.749445128144498	0.730071200922221	0.97291499204165	0.891141895967957	0.785386362538056	0.827438284960281	0.739435679060498	0.64945063844721	0.735734466720302	0.834699307000794	0.829851727705027	0.700257850305535	0.748988522830485	0.835186965811966	0.884109462940383	0.756042616635288	0.902943216834361	0.775897031410769	0.865061846875666	0.677697533836195	0.737948619393188	0.773472206268516	0.751011312809606	0.927989918696554	0.956420250360993	0.785155519957282
"A143"	0.44806205676118	0.954059730989163	0.646877058442358	0.895787091439265	0.403109253959573	0.972948549619132	0.88558793905748	0.907150750223003	0.975769629700916	0.908413475444971	0.879465045980926	0.943738897579341	0.849563947646925	0.740428904101068	0.732999293791	0.67762422219012	0.838816428786318	0.949203017452639	0.670203548398416	0.95657028082415	0.757429023575399	0.488806030118449	0.310597590092662	0.712843918052397	0.922886390985964	0.961449009420375	0.907893677219845	0.590835478335478	0.99403975478157	0.713047695865501	0.928002661401099	0.692211993694525	0.738697477066075	0.811215886756382	0.970300576983749	0.805320857110142	0.873731727944806	0.967954383312215	0.71448899867098	0.803532932031395	0.891451628037909	0.81254099715753	0.577111586329645	0.75691981639456	0.703647068641994	0.920866361266672	0.279426281555315	0.6308307334927	0.566292074416604	0.883049133063071	0.87912011135654	0.976517742625053	0.63996429945701	0.436004476954822	0.463842424209937	0.452075113312898	0.87342030440771	0.760555165842895	0.636769111342896	0.697171683183652	0.576883162971765	0.959649843432431	0.832810811531945	0.673555147600734	0.44984648514957	0.736418962203716	0.820035584518591	0.67212725032958	0.442447264547345	0.945928349192287	0.730322113181813	0.724078564306013	0	0.57942570214762	0.937772748018865	0.546278840592129	0.977197291379191	0.493273650133888	0.592012743567877	0.627020612384536	0.657009502649393	0.232869922533916	0.659193910622789	0.658473541998646	0.556061613769986	0.961694067403917	0.947674155839667	0.648888996453071	0.357958641016194	0.363198756110289	0.638850750605843	0.661519023259425	0.672190593022722	0.44580056822414	0.424675029724928	0.805153336201345	0.453190877730931	0.381800388249828	0.838713936575258	0.414502270530761	0.367799208413676	0.433091497524487	0.565769299721987	0.921507106248216	0.827437210905622	0.437393795212895	0.953877552100843	0.681608763676356	0.550190230813387	0.96852196688564	0.442992372415296	0.460935675340469	0.466686420817283	0.901937094438355	0.91145728108884	0.553207930529513	0.438470830066329	0.917316340435253	0.956385809193938	0.822031399221377	0.903480695336879	0.87596953923479	0.797900798269312	0.752715258917195	0.495884363812549	0.767104654931486	0.442526246422754	0.664351764888987	0.921818952277874	0.464219998353783
